2022.02.22,01:20,1910.85,1912.37,1910.63,1912.08,319
2022.02.22,01:25,1912.11,1912.29,1909.75,1909.89,334
2022.02.22,01:30,1909.89,1910.62,1908.13,1908.41,545
2022.02.22,01:35,1908.41,1909.56,1908.03,1908.94,325
2022.02.22,01:40,1908.94,1910.96,1908.89,1910.47,289
2022.02.22,01:45,1910.39,1911.20,1909.77,1909.77,410
2022.02.22,01:50,1909.78,1909.95,1909.10,1909.20,242
2022.02.22,01:55,1909.30,1909.68,1908.14,1909.57,377
2022.02.22,02,1909.54,1911.83,1909.46,1910.97,410
2022.02.22,02:05,1911.05,1912.39,1910.50,1911.95,552
2022.02.22,02:10,1911.98,1913.66,1911.87,1913.33,497
2022.02.22,02:15,1913.33,1913.97,1912.45,1913.28,508
2022.02.22,02:20,1913.28,1913.33,1911.09,1911.27,509
2022.02.22,02:25,1911.22,1911.65,1910.43,1910.82,377
2022.02.22,02:30,1910.82,1911.00,1909.19,1909.78,389
2022.02.22,02:35,1909.85,1910.29,1909.26,1909.68,286
2022.02.22,02:40,1909.66,1910.61,1909.66,1909.80,264
2022.02.22,02:45,1909.84,1909.91,1909.18,1909.29,253
2022.02.22,02:50,1909.29,1909.64,1908.47,1908.61,368
2022.02.22,02:55,1908.58,1908.99,1907.31,1908.08,560
2022.02.22,03,1908.08,1909.87,1906.53,1906.98,1100
2022.02.22,03:05,1907.04,1907.97,1905.44,1906.20,742
2022.02.22,03:10,1906.20,1906.49,1905.51,1906.30,450
2022.02.22,03:15,1906.40,1907.78,1906.07,1906.07,522
2022.02.22,03:20,1906.07,1906.70,1905.29,1906.57,474
2022.02.22,03:25,1906.55,1907.15,1906.14,1907.12,593
2022.02.22,03:30,1907.09,1907.35,1906.44,1906.83,720
2022.02.22,03:35,1906.76,1910.56,1906.70,1910.47,827
2022.02.22,03:40,1910.47,1911.08,1909.90,1909.95,708
2022.02.22,03:45,1910.00,1910.13,1909.27,1909.27,588
2022.02.22,03:50,1909.27,1909.63,1908.08,1908.59,615
2022.02.22,03:55,1908.59,1909.66,1908.12,1909.48,515
2022.02.22,04,1909.48,1909.67,1908.91,1909.09,494
2022.02.22,04:05,1909.14,1909.21,1907.22,1907.25,515
2022.02.22,04:10,1907.29,1907.71,1906.36,1906.46,495
2022.02.22,04:15,1906.47,1908.38,1906.47,1908.23,442
2022.02.22,04:20,1908.24,1909.66,1908.21,1909.59,440
2022.02.22,04:25,1909.59,1909.64,1908.81,1908.83,286
2022.02.22,04:30,1908.83,1909.15,1907.86,1908.00,410
2022.02.22,04:35,1907.97,1908.76,1907.92,1908.43,333
2022.02.22,04:40,1908.43,1908.47,1907.40,1908.31,364
2022.02.22,04:45,1908.31,1908.34,1907.62,1908.08,354
2022.02.22,04:50,1908.08,1908.95,1907.88,1908.12,540
2022.02.22,04:55,1908.14,1909.71,1908.14,1909.51,635
2022.02.22,05,1909.50,1910.38,1909.50,1909.87,494
2022.02.22,05:05,1909.83,1909.89,1908.96,1909.17,402
2022.02.22,05:10,1909.17,1909.49,1908.65,1908.68,363
2022.02.22,05:15,1908.79,1909.16,1908.57,1909.04,309
2022.02.22,05:20,1909.04,1909.45,1908.90,1909.00,305
2022.02.22,05:25,1909.00,1909.85,1908.64,1909.60,439
2022.02.22,05:30,1909.57,1910.11,1909.52,1909.81,346
2022.02.22,05:35,1909.84,1909.84,1909.15,1909.24,363
2022.02.22,05:40,1909.24,1909.41,1908.46,1909.27,304
2022.02.22,05:45,1909.33,1909.84,1909.33,1909.53,298
2022.02.22,05:50,1909.50,1909.56,1908.52,1908.53,367
2022.02.22,05:55,1908.56,1908.75,1908.07,1908.50,281
2022.02.22,06,1908.51,1908.72,1908.19,1908.32,271
2022.02.22,06:05,1908.28,1908.59,1908.26,1908.32,205
2022.02.22,06:10,1908.32,1908.70,1908.21,1908.35,182
2022.02.22,06:15,1908.33,1908.90,1908.29,1908.73,216
2022.02.22,06:20,1908.73,1908.73,1908.16,1908.26,102
2022.02.22,06:25,1908.28,1908.60,1908.05,1908.09,135
2022.02.22,06:30,1908.10,1908.25,1907.31,1908.06,246
2022.02.22,06:35,1908.09,1908.80,1908.08,1908.69,198
2022.02.22,06:40,1908.69,1908.69,1908.32,1908.39,152
2022.02.22,06:45,1908.37,1908.45,1908.08,1908.38,187
2022.02.22,06:50,1908.47,1908.53,1907.67,1907.77,256
2022.02.22,06:55,1907.78,1907.91,1907.28,1907.83,245
2022.02.22,07,1907.81,1908.19,1907.66,1907.71,224
2022.02.22,07:05,1907.69,1907.71,1907.48,1907.59,220
2022.02.22,07:10,1907.57,1908.50,1907.57,1908.25,196
2022.02.22,07:15,1908.25,1908.74,1908.14,1908.62,185
2022.02.22,07:20,1908.58,1908.85,1908.48,1908.59,182
2022.02.22,07:25,1908.59,1908.86,1908.11,1908.20,239
2022.02.22,07:30,1908.13,1908.73,1908.13,1908.32,423
2022.02.22,07:35,1908.32,1908.60,1907.98,1908.60,257
2022.02.22,07:40,1908.62,1909.72,1908.34,1909.50,479
2022.02.22,07:45,1909.50,1910.32,1909.50,1910.29,372
2022.02.22,07:50,1910.26,1910.32,1908.97,1909.39,409
2022.02.22,07:55,1909.38,1910.33,1908.93,1910.15,491
2022.02.22,08,1910.15,1910.38,1909.72,1910.30,408
2022.02.22,08:05,1910.28,1911.33,1909.86,1909.91,560
2022.02.22,08:10,1909.95,1910.35,1909.63,1909.88,498
2022.02.22,08:15,1909.88,1910.01,1909.39,1909.64,451
2022.02.22,08:20,1909.64,1909.74,1909.22,1909.49,363
2022.02.22,08:25,1909.50,1910.11,1909.43,1909.82,364
2022.02.22,08:30,1909.79,1910.64,1909.67,1910.48,372
2022.02.22,08:35,1910.47,1910.52,1909.34,1909.44,379
2022.02.22,08:40,1909.44,1909.68,1908.72,1909.05,358
2022.02.22,08:45,1909.13,1909.74,1908.98,1909.37,348
2022.02.22,08:50,1909.35,1909.74,1908.81,1909.19,556
2022.02.22,08:55,1909.22,1910.36,1908.60,1909.96,553
2022.02.22,09,1909.96,1911.30,1909.83,1911.27,579
2022.02.22,09:05,1911.25,1911.37,1910.10,1910.21,556
2022.02.22,09:10,1910.21,1912.11,1910.21,1911.30,540
2022.02.22,09:15,1911.49,1912.03,1911.09,1911.38,555
2022.02.22,09:20,1911.34,1912.51,1910.27,1912.03,687
2022.02.22,09:25,1912.11,1913.36,1911.54,1912.23,636
2022.02.22,09:30,1912.22,1912.43,1911.47,1912.19,568
2022.02.22,09:35,1912.19,1912.26,1911.10,1911.35,461
2022.02.22,09:40,1911.31,1911.94,1910.84,1911.45,573
2022.02.22,09:45,1911.43,1911.58,1909.32,1909.54,617
2022.02.22,09:50,1909.51,1909.67,1908.24,1908.70,656
2022.02.22,09:55,1908.71,1909.09,1907.34,1908.70,671
2022.02.22,10,1908.67,1910.14,1907.15,1909.95,855
2022.02.22,10:05,1909.97,1910.75,1909.01,1909.73,798
2022.02.22,10:10,1909.76,1911.71,1909.65,1910.70,694
2022.02.22,10:15,1910.73,1911.07,1906.67,1906.67,989
2022.02.22,10:20,1906.68,1908.14,1906.39,1906.90,837
2022.02.22,10:25,1906.90,1907.54,1903.82,1904.77,808
2022.02.22,10:30,1904.76,1905.33,1901.72,1903.08,1074
2022.02.22,10:35,1903.08,1904.48,1902.83,1904.13,767
2022.02.22,10:40,1904.14,1904.29,1902.62,1904.18,736
2022.02.22,10:45,1904.18,1904.47,1902.93,1902.95,603
2022.02.22,10:50,1902.95,1903.31,1900.98,1901.30,836
2022.02.22,10:55,1901.30,1901.47,1895.81,1896.52,896
2022.02.22,11,1896.46,1899.52,1896.43,1898.74,901
2022.02.22,11:05,1898.74,1899.80,1898.08,1898.84,604
2022.02.22,11:10,1898.84,1900.21,1897.82,1900.11,778
2022.02.22,11:15,1900.07,1900.31,1897.43,1899.01,701
2022.02.22,11:20,1899.02,1900.74,1898.99,1900.00,600
2022.02.22,11:25,1900.19,1901.66,1900.10,1900.84,530
2022.02.22,11:30,1900.86,1902.13,1900.25,1902.01,540
2022.02.22,11:35,1902.02,1902.02,1900.06,1900.09,438
2022.02.22,11:40,1900.04,1900.53,1899.01,1900.23,497
2022.02.22,11:45,1900.23,1900.93,1899.75,1900.16,434
2022.02.22,11:50,1900.16,1900.49,1898.90,1900.26,596
2022.02.22,11:55,1900.26,1900.86,1899.62,1900.64,577
2022.02.22,12,1900.67,1900.97,1899.77,1900.20,613
2022.02.22,12:05,1900.15,1901.16,1899.75,1900.78,476
2022.02.22,12:10,1900.78,1901.02,1899.15,1899.56,630
2022.02.22,12:15,1899.66,1899.87,1897.83,1898.21,546
2022.02.22,12:20,1898.22,1898.36,1894.96,1896.11,849
2022.02.22,12:25,1896.11,1897.07,1894.70,1897.00,625
2022.02.22,12:30,1897.01,1897.14,1895.36,1895.43,668
2022.02.22,12:35,1895.47,1896.29,1894.17,1895.47,799
2022.02.22,12:40,1895.47,1897.73,1895.33,1896.18,689
2022.02.22,12:45,1896.19,1896.34,1893.99,1894.59,657
2022.02.22,12:50,1894.57,1895.16,1893.95,1894.19,779
2022.02.22,12:55,1894.24,1896.92,1894.14,1896.64,741
2022.02.22,13,1896.55,1896.82,1894.59,1894.96,673
2022.02.22,13:05,1894.96,1897.64,1894.96,1897.64,663
2022.02.22,13:10,1897.64,1898.20,1896.57,1896.85,557
2022.02.22,13:15,1896.89,1897.36,1895.95,1896.18,574
2022.02.22,13:20,1896.19,1896.25,1894.09,1894.17,653
2022.02.22,13:25,1894.17,1894.45,1893.10,1894.38,559
2022.02.22,13:30,1894.38,1895.77,1894.38,1895.71,517
2022.02.22,13:35,1895.72,1897.55,1895.64,1896.52,650
2022.02.22,13:40,1896.55,1896.61,1894.70,1894.81,664
2022.02.22,13:45,1894.79,1895.00,1893.58,1894.26,631
2022.02.22,13:50,1894.34,1894.44,1891.38,1891.90,907
2022.02.22,13:55,1891.91,1894.15,1891.72,1893.87,864
2022.02.22,14,1893.87,1895.33,1893.74,1895.19,861
2022.02.22,14:05,1895.19,1896.32,1894.94,1895.67,537
2022.02.22,14:10,1895.68,1896.36,1895.38,1895.84,622
2022.02.22,14:15,1895.84,1896.31,1895.07,1895.63,460
2022.02.22,14:20,1895.53,1897.59,1895.22,1896.32,590
2022.02.22,14:25,1896.32,1897.37,1896.07,1896.99,459
2022.02.22,14:30,1896.99,1898.82,1896.88,1897.05,605
2022.02.22,14:35,1897.00,1899.72,1896.97,1899.67,722
2022.02.22,14:40,1899.71,1900.18,1898.62,1899.05,594
2022.02.22,14:45,1899.05,1899.60,1898.31,1899.47,461
2022.02.22,14:50,1899.47,1899.53,1898.63,1899.18,468
2022.02.22,14:55,1899.18,1899.76,1898.85,1899.49,483
2022.02.22,15,1899.61,1899.94,1897.88,1898.64,916
2022.02.22,15:05,1898.65,1899.39,1897.89,1899.02,742
2022.02.22,15:10,1899.02,1899.50,1898.71,1899.24,568
2022.02.22,15:15,1899.24,1900.84,1898.57,1899.91,813
2022.02.22,15:20,1899.91,1901.01,1898.60,1900.63,963
2022.02.22,15:25,1900.62,1902.65,1899.12,1902.34,856
2022.02.22,15:30,1902.31,1906.00,1902.22,1904.81,1322
2022.02.22,15:35,1904.78,1904.95,1902.00,1902.29,988
2022.02.22,15:40,1902.29,1902.45,1900.67,1901.71,917
2022.02.22,15:45,1901.68,1902.46,1900.87,1901.75,711
2022.02.22,15:50,1901.74,1902.89,1901.42,1901.91,668
2022.02.22,15:55,1901.94,1902.95,1901.85,1902.21,653
2022.02.22,16,1902.19,1903.19,1901.71,1902.71,758
2022.02.22,16:05,1902.65,1903.99,1902.21,1903.45,655
